model,fold,slice_type,slice_value,window_count,mae,rmse,bias
dynamic,0,fms_bin,0-5,11791,2.3398962341798413,3.0962787182328606,1.9143398998221635
dynamic,0,fms_bin,5-10,13072,2.3567483333004136,2.821225640407124,-0.4063456087472086
dynamic,0,fms_bin,10-15,7645,4.553521718536038,5.2415770705928395,-4.553042866998127
dynamic,0,fms_bin,15-20,5946,10.1164607119869,10.447714297421413,-10.1164607119869
dynamic,0,missing_slice,complete_dynamic,36577,3.9297670972209318,5.243716386045856,-2.0551494720606853
dynamic,0,missing_slice,missing_dynamic,1877,5.126365757458504,6.124956529002923,-1.3473915348169838
dynamic,1,fms_bin,0-5,13179,2.7821248945755293,3.6214961513355046,2.5181537659707214
dynamic,1,fms_bin,5-10,13820,2.4076692200016483,2.9186733532279976,0.16875758980887412
dynamic,1,fms_bin,10-15,5788,4.387457069053309,5.1913905609578785,-4.368704958447482
dynamic,1,fms_bin,15-20,5716,9.13240072360566,9.417336591929288,-9.13240072360566
dynamic,1,missing_slice,complete_dynamic,36568,3.7626158170906523,4.930448272830875,-1.2478453261955833
dynamic,1,missing_slice,missing_dynamic,1935,5.138853466911217,5.775759654295281,1.8931883336345663
dynamic,2,fms_bin,0-5,16880,3.187577894235127,4.016601766740989,3.0276613850380465
dynamic,2,fms_bin,5-10,12919,2.3881280373282197,2.7931301971761267,0.769271359171732
dynamic,2,fms_bin,10-15,5197,3.457533042041389,4.1716799465161145,-3.3534945022011575
dynamic,2,fms_bin,15-20,3365,8.060005578172863,8.38881512729101,-8.060005578172863
dynamic,2,missing_slice,complete_dynamic,36448,3.3189686967513365,4.198386860877824,0.34743935124326375
dynamic,2,missing_slice,missing_dynamic,1913,4.589382069932187,5.502061952980211,2.0029491353770292
dynamic,3,fms_bin,0-5,14824,2.9815413460439504,3.676906472251305,2.771891251639877
dynamic,3,fms_bin,5-10,14221,2.2494904744651767,2.6181350027575676,0.5867219083922597
dynamic,3,fms_bin,10-15,5931,3.4774592751657516,4.149690347971876,-3.468667031821825
dynamic,3,fms_bin,15-20,3527,7.42659600226508,7.633740232990973,-7.42659600226508
dynamic,3,missing_slice,complete_dynamic,36895,3.1183891915415214,3.871025279830871,0.13967963389739058
dynamic,3,missing_slice,missing_dynamic,1608,4.946404720271998,5.7244502523042184,-1.5456841945351654
dynamic,4,fms_bin,0-5,11863,2.7406339642396214,3.531554043324624,2.5009497240528655
dynamic,4,fms_bin,5-10,12509,2.2222248722093836,2.666388054721871,-0.4498716214571518
dynamic,4,fms_bin,10-15,7800,4.505544398362056,5.135584857258692,-4.505544398362056
dynamic,4,fms_bin,15-20,6226,9.45595049321977,9.733518614127464,-9.45595049321977
dynamic,4,missing_slice,complete_dynamic,36743,3.9191754175727183,5.086305070218003,-1.7285423843262617
dynamic,4,missing_slice,missing_dynamic,1655,6.237875138596825,7.034969081421943,-3.9050385420416056
cumulative_dose,0,fms_bin,0-5,11791,2.5275935517165427,3.2308043161032867,2.073638549511007
cumulative_dose,0,fms_bin,5-10,13072,2.3471491043359003,2.8296632641591963,-0.40607847065426583
cumulative_dose,0,fms_bin,10-15,7645,4.682212825660382,5.346456643101188,-4.655632467188814
cumulative_dose,0,fms_bin,15-20,5946,10.161124800075957,10.486950146834884,-10.161124800075957
cumulative_dose,0,missing_slice,complete_dynamic,36577,4.024497745817771,5.304142145535104,-2.0150765606719343
cumulative_dose,0,missing_slice,missing_dynamic,1877,5.058231073424228,6.156188370958956,-1.6850764753974747
cumulative_dose,1,fms_bin,0-5,13179,2.9684658588376425,3.727272443876313,2.7662015999292455
cumulative_dose,1,fms_bin,5-10,13820,2.3342801137011926,2.872996049768767,0.15242939262762772
cumulative_dose,1,fms_bin,10-15,5788,4.487580517406042,5.238725798697129,-4.432880110508339
cumulative_dose,1,fms_bin,15-20,5716,9.16293694693113,9.462580254695078,-9.16293694693113
cumulative_dose,1,missing_slice,complete_dynamic,36568,3.8408682584286624,4.980437587501929,-1.142879149531593
cumulative_dose,1,missing_slice,missing_dynamic,1935,4.794705878117288,5.6036976361219795,1.2001509888227595
cumulative_dose,2,fms_bin,0-5,16880,3.324308986898282,4.136177825280389,3.1764783003460173
