model,fold,slice_type,slice_value,window_count,mae,rmse,bias
standard_huber_lstm,2,missing_block_class,long_contiguous_missing,1026,4.763730018459565,5.605499014994667,1.958617107212892
standard_huber_lstm,3,fms_bin,0-5,14824,2.9671222605906866,3.669208379511639,2.7869430486237476
standard_huber_lstm,3,fms_bin,5-10,14221,2.2665365560831763,2.635526323910173,0.6347325337982221
standard_huber_lstm,3,fms_bin,10-15,5931,3.4570628348037618,4.120895736769757,-3.446715660781407
standard_huber_lstm,3,fms_bin,15-20,3527,7.357512163514283,7.56293763634524,-7.357512163514283
standard_huber_lstm,3,missing_slice,complete_dynamic,36895,3.108466171960647,3.851861983108493,0.17114915428873742
standard_huber_lstm,3,missing_slice,missing_dynamic,1608,4.965150755287996,5.763101269941556,-1.471883654446151
standard_huber_lstm,3,missing_block_class,no_missing,36895,3.108466171960647,3.851861983108493,0.17114915428873742
standard_huber_lstm,3,missing_block_class,short_contiguous_missing,695,4.693561533029131,5.565415826485934,-1.6468840767153734
standard_huber_lstm,3,missing_block_class,long_contiguous_missing,913,5.171891729515719,5.909153112008849,-1.3386686561141583
standard_huber_lstm,4,fms_bin,0-5,11863,2.878482124861071,3.655659740416026,2.6557973981026723
standard_huber_lstm,4,fms_bin,5-10,12509,2.1652156939496714,2.610107888067313,-0.26539176534416103
standard_huber_lstm,4,fms_bin,10-15,7800,4.3516917270574815,4.972915775474536,-4.351677659872251
standard_huber_lstm,4,fms_bin,15-20,6226,9.287357288610503,9.566855605791392,-9.287357288610503
standard_huber_lstm,4,missing_slice,complete_dynamic,36743,3.887718478338423,5.022015790791073,-1.5612914587710167
standard_huber_lstm,4,missing_slice,missing_dynamic,1655,6.134113875040475,6.943838605776265,-3.7545022448744296
standard_huber_lstm,4,missing_block_class,no_missing,36743,3.887718478338423,5.022015790791073,-1.5612914587710167
standard_huber_lstm,4,missing_block_class,short_contiguous_missing,766,5.956444006364588,6.769477771384417,-4.183230317292574
standard_huber_lstm,4,missing_block_class,long_contiguous_missing,889,6.287201748387752,7.090637317105977,-3.3850920047481097
weighted_huber_lstm,0,fms_bin,0-5,11791,3.484147992132628,4.7036619010098075,3.2518529801089775
weighted_huber_lstm,0,fms_bin,5-10,13072,3.7162623156701082,4.276442606518445,1.8483237708044424
weighted_huber_lstm,0,fms_bin,10-15,7645,2.8601200904680124,3.937775673303988,-1.874725945817247
weighted_huber_lstm,0,fms_bin,15-20,5946,7.127919097200131,7.816833541270413,-7.127919097200131
weighted_huber_lstm,0,missing_slice,complete_dynamic,36577,3.9116309706260095,4.95712861561934,0.005458088458834259
weighted_huber_lstm,0,missing_slice,missing_dynamic,1877,5.771480552300406,6.648973591820222,2.9778154028433717
weighted_huber_lstm,0,missing_block_class,no_missing,36577,3.9116309706260095,4.95712861561934,0.005458088458834259
weighted_huber_lstm,0,missing_block_class,short_contiguous_missing,861,5.383659745204185,6.158058060249688,2.547804392450224
weighted_huber_lstm,0,missing_block_class,long_contiguous_missing,1016,6.100135783510884,7.038242376250781,3.342224339800557
weighted_huber_lstm,1,fms_bin,0-5,13179,4.8862403761984154,5.902799471845194,4.83095499961354
weighted_huber_lstm,1,fms_bin,5-10,13820,4.15272673760499,4.799954099264179,3.143178145615478
weighted_huber_lstm,1,fms_bin,10-15,5788,2.8455679696143372,3.69330261784217,-1.4049705764756337
weighted_huber_lstm,1,fms_bin,15-20,5716,5.810361976470039,6.299937420057806,-5.802416713526401
weighted_huber_lstm,1,missing_slice,complete_dynamic,36568,4.3143545808019965,5.12337318848058,1.4918539366990269
weighted_huber_lstm,1,missing_slice,missing_dynamic,1935,7.080777047278037,7.990501602446915,5.815596653201475
weighted_huber_lstm,1,missing_block_class,no_missing,36568,4.3143545808019965,5.12337318848058,1.4918539366990269
weighted_huber_lstm,1,missing_block_class,short_contiguous_missing,828,6.57103759482287,7.535353725185501,5.233265452338878
weighted_huber_lstm,1,missing_block_class,long_contiguous_missing,1107,7.46204558082174,8.314666138995772,6.25116145384667
weighted_huber_lstm,2,fms_bin,0-5,16880,4.464862422044808,5.661467630954517,4.296901785326301
weighted_huber_lstm,2,fms_bin,5-10,12919,3.9453412639632464,4.512998613832081,2.9309200749593636
weighted_huber_lstm,2,fms_bin,10-15,5197,2.3382628037421687,3.1724855200668856,-0.819899195360408
weighted_huber_lstm,2,fms_bin,15-20,3365,5.4162193753212735,6.010593433782379,-5.414262127840855
weighted_huber_lstm,2,missing_slice,complete_dynamic,36448,3.9660453148810904,4.879957537223382,2.1270939579472286
weighted_huber_lstm,2,missing_slice,missing_dynamic,1913,6.356430645831518,7.5852620624344,5.430177640865065
weighted_huber_lstm,2,missing_block_class,no_missing,36448,3.9660453148810904,4.879957537223382,2.1270939579472286
weighted_huber_lstm,2,missing_block_class,short_contiguous_missing,887,5.855011022615057,7.035318832622075,4.736414732228809
weighted_huber_lstm,2,missing_block_class,long_contiguous_missing,1026,6.789919150503058,8.030403723065836,6.029951227571067
weighted_huber_lstm,3,fms_bin,0-5,14824,3.9738306774251684,5.01172606407677,3.8077830862539384
weighted_huber_lstm,3,fms_bin,5-10,14221,3.8065277766149497,4.2542681135020795,2.59717523477247
weighted_huber_lstm,3,fms_bin,10-15,5931,2.0996068265823586,3.004286519756073,-1.1238055021158662
weighted_huber_lstm,3,fms_bin,15-20,3527,4.656138115305045,5.059003164025011,-4.656138115305045
weighted_huber_lstm,3,missing_slice,complete_dynamic,36895,3.630736239134724,4.420990176700831,1.8361778863704306
weighted_huber_lstm,3,missing_slice,missing_dynamic,1608,4.95003181073203,5.708770209600711,1.584410945870983
weighted_huber_lstm,3,missing_block_class,no_missing,36895,3.630736239134724,4.420990176700831,1.8361778863704306
weighted_huber_lstm,3,missing_block_class,short_contiguous_missing,695,4.761925422201911,5.458720920436049,1.5593491025965849
weighted_huber_lstm,3,missing_block_class,long_contiguous_missing,913,5.093223420839842,5.892005133053564,1.6034886907512753
weighted_huber_lstm,4,fms_bin,0-5,11863,3.971009826731817,5.244781655160141,3.7722351341609994
weighted_huber_lstm,4,fms_bin,5-10,12509,3.7612315993742653,4.213764022607652,1.8045586779578426
weighted_huber_lstm,4,fms_bin,10-15,7800,2.742143504520257,3.88366381851062,-1.7670704560020032
weighted_huber_lstm,4,fms_bin,15-20,6226,6.242320378943727,6.92266710647755,-6.242320378943727
weighted_huber_lstm,4,missing_slice,complete_dynamic,36743,3.9862722514260445,4.971742530256286,0.39906873547664723
weighted_huber_lstm,4,missing_slice,missing_dynamic,1655,4.799480562843945,5.828709527267367,0.0075112479691058845
weighted_huber_lstm,4,missing_block_class,no_missing,36743,3.9862722514260445,4.971742530256286,0.39906873547664723
weighted_huber_lstm,4,missing_block_class,short_contiguous_missing,766,4.3812296623972005,5.304434099072576,-0.6496973918561213
weighted_huber_lstm,4,missing_block_class,long_contiguous_missing,889,5.159863228470724,6.245247592072167,0.5737900084934299
multitask_high_fms_lstm,0,fms_bin,0-5,11791,2.43071754347903,3.200608098218604,2.082040555209627
multitask_high_fms_lstm,0,fms_bin,5-10,13072,2.3297719844665967,2.789617531088551,-0.2284359432314608
multitask_high_fms_lstm,0,fms_bin,10-15,7645,4.401471808574183,5.103280040519322,-4.385065084044804
multitask_high_fms_lstm,0,fms_bin,15-20,5946,9.8996294508909,10.234583209714037,-9.8996294508909
multitask_high_fms_lstm,0,missing_slice,complete_dynamic,36577,3.8887654413779846,5.172098118247123,-1.897695662125362
multitask_high_fms_lstm,0,missing_slice,missing_dynamic,1877,5.001835417353732,5.928947093877574,-0.7521467833806049
multitask_high_fms_lstm,0,missing_block_class,no_missing,36577,3.8887654413779846,5.172098118247123,-1.897695662125362
multitask_high_fms_lstm,0,missing_block_class,short_contiguous_missing,861,4.643297270199978,5.608609349774149,-0.971961129971636
multitask_high_fms_lstm,0,missing_block_class,long_contiguous_missing,1016,5.305675323553912,6.187445609893214,-0.5658671058069064
multitask_high_fms_lstm,1,fms_bin,0-5,13179,2.9785421862061954,3.759887813867037,2.8442787947778374
multitask_high_fms_lstm,1,fms_bin,5-10,13820,2.3196910736184733,2.813650736627294,0.34048152292516576
multitask_high_fms_lstm,1,fms_bin,10-15,5788,4.235904913413664,5.006549453561969,-4.181868389063484
multitask_high_fms_lstm,1,fms_bin,15-20,5716,9.010008981963653,9.294238937328124,-9.010008981963653
multitask_high_fms_lstm,1,missing_slice,complete_dynamic,36568,3.7585168843308567,4.8779060040927815,-1.0139325354403133
multitask_high_fms_lstm,1,missing_slice,missing_dynamic,1935,5.110863908501559,5.771811506548354,1.8407360529098709
multitask_high_fms_lstm,1,missing_block_class,no_missing,36568,3.7585168843308567,4.8779060040927815,-1.0139325354403133
multitask_high_fms_lstm,1,missing_block_class,short_contiguous_missing,828,4.700219629179452,5.423247121747006,1.0180640367494114
multitask_high_fms_lstm,1,missing_block_class,long_contiguous_missing,1107,5.418012475148988,6.019345962112153,2.456067967436393
multitask_high_fms_lstm,2,fms_bin,0-5,16880,3.0417386258312313,3.903911413699653,2.808710639782568
multitask_high_fms_lstm,2,fms_bin,5-10,12919,2.3741700130863927,2.770159258987143,0.6620972237172479
multitask_high_fms_lstm,2,fms_bin,10-15,5197,3.5227779691807,4.244265064002013,-3.4310933983690672
multitask_high_fms_lstm,2,fms_bin,15-20,3365,8.136723121739426,8.460259749090897,-8.136723121739426
multitask_high_fms_lstm,2,missing_slice,complete_dynamic,36448,3.2699001021192617,4.179854297895411,0.20930349476687787
multitask_high_fms_lstm,2,missing_slice,missing_dynamic,1913,4.455348610317152,5.3168735625137105,1.633303794820958
multitask_high_fms_lstm,2,missing_block_class,no_missing,36448,3.2699001021192617,4.179854297895411,0.20930349476687787
multitask_high_fms_lstm,2,missing_block_class,short_contiguous_missing,887,4.041231809635442,4.884319460203962,1.0576581987211104
multitask_high_fms_lstm,2,missing_block_class,long_contiguous_missing,1026,4.813361867826584,5.664265913447934,2.130962316985251
multitask_high_fms_lstm,3,fms_bin,0-5,14824,2.9660303149647764,3.622066073859488,2.8077031677690347
multitask_high_fms_lstm,3,fms_bin,5-10,14221,2.1489865609730407,2.516862760956132,0.5056978871082004
multitask_high_fms_lstm,3,fms_bin,10-15,5931,3.621569797655439,4.2299430883945,-3.617926065846612
multitask_high_fms_lstm,3,fms_bin,15-20,3527,7.536217259454903,7.738190193364172,-7.536217259454903
multitask_high_fms_lstm,3,missing_slice,complete_dynamic,36895,3.1029237214038163,3.8487223878780776,0.10509012211853774
multitask_high_fms_lstm,3,missing_slice,missing_dynamic,1608,5.041398828005909,5.867936769981693,-1.92943806879556
multitask_high_fms_lstm,3,missing_block_class,no_missing,36895,3.1029237214038163,3.8487223878780776,0.10509012211853774
multitask_high_fms_lstm,3,missing_block_class,short_contiguous_missing,695,4.6499299008211645,5.502877616342624,-1.566020448945409
multitask_high_fms_lstm,3,missing_block_class,long_contiguous_missing,913,5.339395437418174,6.131276311055167,-2.206081273391239
multitask_high_fms_lstm,4,fms_bin,0-5,11863,2.867441610590881,3.6650679518909657,2.645814052970034
multitask_high_fms_lstm,4,fms_bin,5-10,12509,2.1675104449307834,2.6050818314918676,-0.2467234863090576
multitask_high_fms_lstm,4,fms_bin,10-15,7800,4.341415118517784,4.9704675456347385,-4.341415118517784
multitask_high_fms_lstm,4,fms_bin,15-20,6226,9.249606564042654,9.524875436654098,-9.249606564042654
multitask_high_fms_lstm,4,missing_slice,complete_dynamic,36743,3.881186761774125,5.017367956734368,-1.5610077893271974
multitask_high_fms_lstm,4,missing_slice,missing_dynamic,1655,6.026882892072741,6.813118728564442,-3.5008768391393104
multitask_high_fms_lstm,4,missing_block_class,no_missing,36743,3.881186761774125,5.017367956734368,-1.5610077893271974
multitask_high_fms_lstm,4,missing_block_class,short_contiguous_missing,766,5.789191197788747,6.578711614978933,-3.8333797974623836
multitask_high_fms_lstm,4,missing_block_class,long_contiguous_missing,889,6.231688108969861,7.008808947173619,-3.214378227130903
